order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,ship_mode,quantity,unit_price,discount,sales,cost,profit,payment_status,order_status,calculated_sales,sales_mismatch
ORD-2024-10332,2024-12-04,2024-12-06,CUST-9346,Sneha Kapoor,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Binders,Smart Binders 939,Second Class,4,2685.66,0.0,10742.64,6477.37,4265.27,Paid,Returned,10742.64,False
ORD-2025-10333,2025-05-27,2025-05-28,CUST-5332,Aarav Sharma,Consumer,South,Andhra Pradesh,Vijayawada,Technology,Machines,Basic Machines 601,Second Class,2,3911.96,0.0,7823.92,6034.63,1789.29,Paid,Completed,7823.92,False
ORD-2025-10334,2025-06-22,2025-06-27,CUST-8081,Rohan Mehta,Home Office,North,Delhi,New Delhi,Technology,Phones,Pro Phones 968,First Class,2,1468.05,0.0,2936.1,1923.1,1013.0,Paid,Completed,2936.1,False
ORD-2024-10335,2024-09-12,2024-09-17,CUST-3062,Ananya Rao,Consumer,East,Jharkhand,Ranchi,Office Supplies,Storage,Pro Storage 563,First Class,9,1921.47,0.25,12969.92,9398.46,3571.46,Paid,Completed,12969.92,False
ORD-2025-10336,2025-06-16,2025-06-18,CUST-3621,Rahul Verma,Home Office,West,Madhya Pradesh,Indore,Office Supplies,Paper,Prime Paper 559,First Class,3,4289.37,0.1,11581.3,6829.43,4751.87,Paid,Completed,11581.3,False
ORD-2024-10337,2024-03-17,2024-03-21,CUST-2103,Aarav Sharma,Consumer,North,Rajasthan,Jaipur,Technology,Copiers,Pro Copiers 999,First Class,8,1992.57,0.0,15940.56,12347.15,3593.41,Paid,Completed,15940.56,False
ORD-2024-10338,2024-08-12,2024-08-18,CUST-4599,Ananya Rao,Consumer,East,Assam,Guwahati,Office Supplies,Labels,Classic Labels 206,Same Day,6,1181.74,0.0,7090.44,5672.27,1262.87,Paid,Completed,7090.44,False
ORD-2024-10339,2024-12-08,2024-12-08,CUST-3066,Arjun Bose,Small Business,South,Andhra Pradesh,Vijayawada,Technology,Accessories,Eco Accessories 315,First Class,8,4402.36,0.25,26414.16,21822.53,4591.63,Paid,Completed,26414.16,False
ORD-2025-10340,2025-02-20,2025-02-22,CUST-2752,Neha Gupta,Corporate,East,Jharkhand,Ranchi,Furniture,Bookcases,Elite Bookcases 988,Standard Class,8,3265.76,0.2,20900.86,12513.14,8387.72,Paid,Completed,20900.86,False
ORD-2024-10341,2024-01-21,2024-01-29,CUST-6291,Neha Gupta,Consumer,South,Karnataka,Bengaluru,Office Supplies,Binders,Smart Binders 414,Standard Class,5,4058.08,0.1,18261.36,11399.94,6861.42,Paid,Completed,18261.36,False
ORD-2025-10342,2025-09-08,2025-09-09,CUST-9969,Rohan Mehta,Home Office,West,Gujarat,Ahmedabad,Furniture,Chairs,Eco Chairs 552,Second Class,2,3960.33,0.05,7524.63,6229.6,1295.03,Paid,Completed,7524.63,False
ORD-2025-10343,2025-07-24,2025-08-01,CUST-3335,Kabir Singh,Small Business,East,Jharkhand,Ranchi,Office Supplies,Binders,Smart Binders 574,First Class,8,1528.92,0.0,12231.36,8766.9,3464.46,Paid,Completed,12231.36,False
ORD-2025-10344,2025-10-03,2025-10-08,CUST-7358,Aarav Sharma,Corporate,West,Madhya Pradesh,Indore,Technology,Machines,Pro Machines 444,Same Day,9,3837.0,0.1,31079.7,17758.25,13321.45,Paid,Completed,31079.7,False
ORD-2024-10345,2024-03-11,2024-03-11,CUST-8025,Priya Menon,Consumer,North,Punjab,Ludhiana,Furniture,Bookcases,Elite Bookcases 184,Same Day,9,3456.38,0.0,31107.42,20146.66,10960.76,Pending,Returned,31107.42,False
ORD-2024-10346,2024-09-14,2024-09-22,CUST-4634,Karan Malhotra,Consumer,West,Madhya Pradesh,Indore,Furniture,Furnishings,Elite Furnishings 138,Second Class,2,2765.3,0.0,5530.6,4453.11,1077.49,Paid,Completed,5530.6,False
ORD-2025-10347,2025-07-22,2025-07-28,CUST-3400,Rahul Verma,Corporate,South,Kerala,Kochi,Furniture,Chairs,Eco Chairs 369,Second Class,6,1607.46,0.2,7715.81,4258.42,3457.39,Paid,Completed,7715.81,False
ORD-2024-10348,2024-12-01,2024-12-08,CUST-1172,Aarav Sharma,Small Business,West,Goa,Panaji,Furniture,Chairs,Max Chairs 487,Second Class,5,2981.49,0.2,11925.96,10103.51,1822.45,Refunded,Returned,11925.96,False
ORD-2024-10349,2024-06-02,2024-06-07,CUST-9517,Aarav Sharma,Corporate,South,Karnataka,Bengaluru,Technology,Phones,Classic Phones 989,Same Day,9,2860.26,0.25,19306.76,14442.38,4864.38,Paid,Completed,19306.76,False
ORD-2025-10350,2025-09-27,2025-09-29,CUST-6697,Kabir Singh,Home Office,East,Jharkhand,Ranchi,Furniture,Furnishings,Max Furnishings 628,Second Class,9,2867.55,0.25,19355.96,15012.45,4017.4,Paid,Completed,19355.96,False
ORD-2024-10351,2024-01-07,2024-01-14,CUST-7644,Sneha Kapoor,Small Business,East,Jharkhand,Ranchi,Furniture,Furnishings,Elite Furnishings 279,Second Class,4,3309.54,0.1,11914.34,9771.24,2143.1,Refunded,Returned,11914.34,False
ORD-2025-10352,2025-05-23,2025-05-27,CUST-9963,Vikram Iyer,Small Business,South,Telangana,Hyderabad,Office Supplies,Storage,Pro Storage 847,First Class,6,719.44,0.25,3237.48,2118.34,1119.14,Pending,Cancelled,3237.48,False
ORD-2025-10353,2025-08-15,2025-08-17,CUST-6382,Diya Patel,Small Business,East,Assam,Guwahati,Technology,Copiers,Elite Copiers 706,First Class,5,2862.6,0.25,10734.75,6475.73,4259.02,Paid,Completed,10734.75,False
ORD-2025-10354,2025-02-21,2025-02-27,CUST-3253,Ananya Rao,Consumer,North,Rajasthan,Jaipur,Office Supplies,Art,Prime Art 978,Same Day,9,1431.67,0.2,10308.02,5822.31,4485.71,Paid,Completed,10308.02,False
ORD-2024-10355,2024-12-27,2024-12-31,CUST-1058,Kabir Singh,Corporate,North,Punjab,Ludhiana,Furniture,Furnishings,Classic Furnishings 498,Standard Class,6,3346.78,0.0,20080.68,12908.84,7171.84,Pending,Cancelled,20080.68,False
ORD-2024-10356,2024-05-12,2024-05-09,CUST-6414,Priya Menon,Corporate,West,Rajasthan,Udaipur,Furniture,Tables,Max Tables 829,Standard Class,5,3203.48,0.0,16017.4,9557.8,6459.6,Pending,Cancelled,16017.4,False
ORD-2025-10357,2025-06-27,2025-06-29,CUST-9268,Rohan Mehta,Home Office,South,Telangana,Hyderabad,Furniture,Chairs,Eco Chairs 346,First Class,5,621.7,0.2,2486.8,2131.73,355.07,Pending,Returned,2486.8,False
ORD-2025-10358,2025-01-21,2025-01-29,CUST-1363,Mira Das,Home Office,South,Andhra Pradesh,Vijayawada,Technology,Machines,Max Machines 770,Second Class,8,546.13,0.0,4369.04,3716.88,652.16,Paid,Cancelled,4369.04,False
ORD-2025-10359,2025-08-09,2025-08-07,CUST-2477,Vikram Iyer,Home Office,West,Gujarat,Ahmedabad,Furniture,Bookcases,Smart Bookcases 134,Second Class,5,1253.92,0.05,5956.12,4379.18,1576.94,Pending,Returned,5956.12,False
ORD-2024-10360,2024-08-21,2024-08-22,CUST-9571,Isha Nair,Consumer,South,Tamil Nadu,Chennai,Technology,Phones,Classic Phones 586,Same Day,9,616.96,0.1,4997.38,2971.39,2025.99,Paid,Completed,4997.38,False
ORD-2024-10361,2024-06-17,2024-06-20,CUST-3690,Sneha Kapoor,Small Business,West,Gujarat,Ahmedabad,Furniture,Furnishings,Elite Furnishings 634,Standard Class,7,3155.25,0.2,17669.4,13718.77,3950.63,Refunded,Cancelled,17669.4,False
ORD-2025-10362,2025-04-01,2025-04-02,CUST-2909,Rohan Mehta,Corporate,East,Odisha,Bhubaneswar,Furniture,Chairs,Basic Chairs 113,Second Class,9,4165.58,0.05,35615.71,20389.71,15226.0,Pending,Returned,35615.71,False
ORD-2024-10363,2024-08-23,2024-08-25,CUST-6755,Vikram Iyer,Consumer,West,Goa,Panaji,Technology,Machines,Elite Machines 216,Same Day,4,491.16,0.05,1866.41,1576.49,289.92,Paid,Completed,1866.41,False
ORD-2025-10364,2025-07-07,2025-07-12,CUST-1832,Diya Patel,Corporate,East,West Bengal,Kolkata,Furniture,Tables,Smart Tables 943,Second Class,5,1831.37,0.25,6867.64,5205.36,1662.28,Paid,Completed,6867.64,False
ORD-2025-10365,2025-03-21,2025-03-24,CUST-4452,Aarav Sharma,Small Business,South,Andhra Pradesh,Vijayawada,Furniture,Chairs,Prime Chairs 101,Second Class,5,1239.15,0.0,6195.75,3967.02,2228.73,Paid,Completed,6195.75,False
ORD-2024-10366,2024-06-15,2024-06-21,CUST-2203,Aditi Sen,Corporate,West,Goa,Panaji,Technology,Accessories,Basic Accessories 774,First Class,8,1706.4,0.0,12968.64,10119.61,2849.03,Paid,Completed,13651.2,True
ORD-2025-10367,2025-01-16,2025-01-22,CUST-5397,Sneha Kapoor,Corporate,North,Rajasthan,Jaipur,Furniture,Tables,Max Tables 478,Same Day,2,4418.28,0.0,8836.56,5867.75,2968.81,Paid,Completed,8836.56,False
ORD-2024-10368,2024-03-15,2024-03-16,CUST-4696,Rohan Mehta,Consumer,North,Delhi,New Delhi,Office Supplies,Art,Eco Art 646,Standard Class,6,3815.09,0.15,19456.96,14520.06,4936.9,Failed,Cancelled,19456.96,False
ORD-2025-10369,2025-07-06,2025-07-06,CUST-8246,Aarav Sharma,Home Office,North,Rajasthan,Jaipur,Technology,Accessories,Prime Accessories 962,Same Day,9,243.19,0.05,2079.27,1512.17,567.1,Refunded,Returned,2079.27,False
ORD-2025-10370,2025-01-23,2025-01-30,CUST-5672,Priya Menon,Consumer,North,Delhi,New Delhi,Office Supplies,Labels,Eco Labels 646,Standard Class,9,1169.37,0.15,8945.68,6740.35,2205.33,Paid,Completed,8945.68,False
ORD-2024-10371,2024-08-15,2024-08-21,CUST-8521,Ananya Rao,Small Business,West,Rajasthan,Udaipur,Technology,Copiers,Classic Copiers 505,First Class,7,2333.81,0.2,13069.34,8768.59,4300.75,Paid,Completed,13069.34,False
ORD-2024-10372,2024-01-22,2024-01-24,CUST-2204,Diya Patel,Home Office,West,Maharashtra,Mumbai,Office Supplies,Art,Pro Art 906,Standard Class,6,1026.06,0.0,4617.27,2981.94,1635.33,Refunded,Cancelled,6156.36,True
ORD-2025-10373,2025-08-16,2025-08-18,CUST-4399,Kabir Singh,Consumer,East,Jharkhand,Ranchi,Furniture,Chairs,Max Chairs 181,Same Day,5,1530.36,0.0,7651.8,5171.78,2480.02,Paid,Completed,7651.8,False
ORD-2025-10374,2025-04-13,2025-04-13,CUST-8566,Sneha Kapoor,Small Business,North,Uttar Pradesh,Noida,Office Supplies,Storage,Prime Storage 951,Second Class,9,1118.68,0.0,10068.12,8595.37,1472.75,Paid,Completed,10068.12,False
ORD-2025-10375,2025-02-27,2025-02-28,CUST-2358,Aditi Sen,Small Business,North,Uttar Pradesh,Noida,Office Supplies,Labels,Smart Labels 668,Standard Class,6,2393.25,0.0,14359.5,8117.71,6241.79,Paid,Completed,14359.5,False
ORD-2024-10376,2024-12-31,2025-01-04,CUST-2810,Vikram Iyer,Consumer,North,Delhi,New Delhi,Furniture,Chairs,Pro Chairs 364,Same Day,3,1166.61,0.25,2624.87,2253.88,370.99,Paid,Completed,2624.87,False
ORD-2024-10377,2024-12-29,2024-12-31,CUST-5166,Isha Nair,Small Business,East,Bihar,Patna,Furniture,Chairs,Basic Chairs 248,First Class,6,1844.78,0.2,8854.94,7433.95,1420.99,Paid,Completed,8854.94,False
ORD-2025-10378,2025-05-24,2025-05-30,CUST-4875,Kabir Singh,Small Business,East,Odisha,Bhubaneswar,Office Supplies,Storage,Basic Storage 360,Same Day,1,2564.74,0.0,2564.74,1754.58,810.16,Paid,Completed,2564.74,False
ORD-2025-10379,2025-05-22,2025-05-22,CUST-3154,Mira Das,Consumer,West,Goa,Panaji,Technology,Accessories,Basic Accessories 988,Standard Class,2,3910.61,0.0,7821.22,4994.46,2826.76,Paid,Completed,7821.22,False
ORD-2024-10380,2024-09-19,2024-09-23,CUST-6405,Mira Das,Small Business,South,Kerala,Kochi,Office Supplies,Paper,Max Paper 334,Standard Class,7,1136.68,0.0,7956.76,4799.54,3157.22,Paid,Completed,7956.76,False
ORD-2024-10381,2024-04-07,2024-04-14,CUST-5779,Vikram Iyer,Consumer,West,Maharashtra,Mumbai,Furniture,Bookcases,Prime Bookcases 952,Same Day,5,2235.85,0.25,8384.44,4765.96,3618.48,Paid,Returned,8384.44,False
ORD-2025-10382,2025-09-19,2025-09-23,CUST-9943,Arjun Bose,Home Office,North,Delhi,New Delhi,Office Supplies,Binders,Prime Binders 523,Standard Class,4,4387.15,0.05,16671.17,10833.19,5837.98,Failed,Cancelled,16671.17,False
ORD-2025-10383,2025-03-04,2025-03-08,CUST-7098,Arjun Bose,Small Business,East,Bihar,Patna,Technology,Phones,Pro Phones 538,First Class,3,4361.85,0.2,10468.44,8399.87,2068.57,Paid,Completed,10468.44,False
ORD-2025-10384,2025-06-28,2025-07-05,CUST-7438,Vikram Iyer,Corporate,East,West Bengal,Kolkata,Office Supplies,Art,Basic Art 608,First Class,2,2242.75,0.0,4485.5,3131.86,1353.64,Paid,Cancelled,4485.5,False
ORD-2024-10385,2024-03-15,2024-03-20,CUST-8432,Rohan Mehta,Consumer,East,Jharkhand,Ranchi,Technology,Copiers,Prime Copiers 820,Standard Class,2,1881.4,0.25,2822.1,1624.57,1197.53,Paid,Returned,2822.1,False
ORD-2025-10386,2025-06-24,2025-06-30,CUST-2834,Arjun Bose,Consumer,North,Haryana,Gurugram,Office Supplies,Labels,Classic Labels 670,Standard Class,6,365.76,0.1,1975.1,1115.35,859.75,Paid,Completed,1975.1,False
ORD-2025-10387,2025-02-12,2025-02-14,CUST-4222,Sneha Kapoor,Consumer,West,Maharashtra,Mumbai,Furniture,Furnishings,Prime Furnishings 597,Second Class,8,2786.66,0.1,20063.95,14363.38,5700.57,Paid,Completed,20063.95,False
ORD-2025-10388,2025-08-10,2025-08-13,CUST-1053,Priya Menon,Small Business,West,Madhya Pradesh,Indore,Furniture,Chairs,Prime Chairs 196,Standard Class,5,352.86,0.0,1764.3,1332.49,431.81,Pending,Cancelled,1764.3,False
ORD-2024-10389,2024-05-13,2024-05-18,CUST-1457,Isha Nair,Small Business,West,Gujarat,Ahmedabad,Furniture,Chairs,Elite Chairs 639,Standard Class,3,3128.59,0.0,9385.77,6872.44,2783.66,Paid,Completed,9385.77,False
ORD-2024-10390,2024-04-05,2024-04-13,CUST-3930,Diya Patel,Corporate,West,Gujarat,Ahmedabad,Technology,Machines,Elite Machines 563,Second Class,5,1937.54,0.2,7750.16,5434.3,2315.86,Pending,Cancelled,7750.16,False
ORD-2024-10391,2024-11-06,2024-11-11,CUST-7853,Isha Nair,Consumer,West,Gujarat,Ahmedabad,Furniture,Furnishings,Pro Furnishings 281,Standard Class,4,1917.26,0.2,6135.23,3439.79,2695.44,Paid,Completed,6135.23,False
ORD-2025-10392,2025-02-14,2025-02-14,CUST-2267,Diya Patel,Consumer,South,Karnataka,Bengaluru,Office Supplies,Storage,Eco Storage 285,First Class,1,714.43,0.0,714.43,565.44,148.99,Paid,Completed,714.43,False
ORD-2024-10393,2024-02-19,2024-02-22,CUST-6866,Aditi Sen,Small Business,South,Kerala,Kochi,Furniture,Furnishings,Classic Furnishings 746,Same Day,9,4053.01,0.0,36477.09,24525.48,11951.61,Paid,Completed,36477.09,False
ORD-2024-10394,2024-08-23,2024-08-29,CUST-3160,Mira Das,Corporate,North,Uttar Pradesh,Noida,Office Supplies,Labels,Eco Labels 815,Same Day,2,1936.91,0.05,3680.13,2967.46,712.67,Paid,Completed,3680.13,False
ORD-2024-10395,2024-04-03,2024-04-04,CUST-8444,Kabir Singh,Consumer,West,Maharashtra,Mumbai,Furniture,Furnishings,Prime Furnishings 879,First Class,7,3945.21,0.0,27616.47,21225.26,6391.21,Paid,Completed,27616.47,False
ORD-2024-10396,2024-06-06,2024-06-07,CUST-4765,Rahul Verma,Home Office,South,Tamil Nadu,Chennai,Furniture,Tables,Pro Tables 142,Same Day,7,861.91,0.05,5731.7,4115.56,1616.14,Paid,Completed,5731.7,False
ORD-2025-10397,2025-04-14,2025-04-22,CUST-2280,Aditi Sen,Small Business,South,Karnataka,Bengaluru,Technology,Machines,Prime Machines 267,Standard Class,2,638.73,0.05,1213.59,956.22,257.37,Paid,Completed,1213.59,False
ORD-2025-10398,2025-06-09,2025-06-10,CUST-3177,Sneha Kapoor,Small Business,North,Uttar Pradesh,Noida,Furniture,Tables,Eco Tables 378,Second Class,2,1731.88,0.0,3463.76,2143.74,1320.02,Paid,Completed,3463.76,False
ORD-2024-10399,2024-07-19,2024-07-26,CUST-4718,Vikram Iyer,Corporate,North,Punjab,Ludhiana,Technology,Machines,Elite Machines 523,Same Day,2,1263.65,0.2,2021.84,1355.22,666.62,Paid,Completed,2021.84,False
ORD-2025-10400,2025-04-24,2025-04-29,CUST-5647,Diya Patel,Small Business,South,Andhra Pradesh,Vijayawada,Office Supplies,Paper,Elite Paper 308,Same Day,1,4358.5,0.25,3268.88,1993.74,1275.14,Paid,Completed,3268.88,False
ORD-2025-10401,2025-06-06,2025-06-11,CUST-7150,Sneha Kapoor,Small Business,North,Uttar Pradesh,Noida,Office Supplies,Paper,Prime Paper 851,Same Day,7,878.09,0.0,5839.3,4877.38,961.92,Paid,Completed,6146.63,True
ORD-2025-10402,2025-03-09,2025-03-16,CUST-6694,Arjun Bose,Small Business,East,Jharkhand,Ranchi,Furniture,Tables,Classic Tables 151,Same Day,3,2625.85,0.0,7877.55,5562.77,2314.78,Paid,Completed,7877.55,False
ORD-2024-10403,2024-03-22,2024-03-22,CUST-7680,Priya Menon,Small Business,South,Karnataka,Bengaluru,Furniture,Tables,Smart Tables 829,Unknown,3,1365.26,0.0,4095.78,2807.77,1288.01,Paid,Completed,4095.78,False
ORD-2024-10404,2024-09-30,2024-10-04,CUST-2700,Arjun Bose,Small Business,South,Kerala,Kochi,Office Supplies,Paper,Classic Paper 237,Same Day,5,3512.25,0.05,16683.19,10301.16,6382.03,Paid,Returned,16683.19,False
ORD-2024-10405,2024-01-27,2024-02-03,CUST-2904,Aditi Sen,Corporate,West,Rajasthan,Udaipur,Furniture,Chairs,Prime Chairs 891,Same Day,3,359.61,0.0,1078.83,926.35,152.48,Paid,Completed,1078.83,False
ORD-2024-10406,2024-09-23,2024-09-24,CUST-9961,Aditi Sen,Home Office,West,Gujarat,Ahmedabad,Furniture,Bookcases,Max Bookcases 812,Unknown,7,3878.01,0.1,24431.46,18202.36,6229.1,Paid,Completed,24431.46,False
ORD-2025-10407,2025-02-25,2025-02-25,CUST-9909,Kabir Singh,Small Business,West,Goa,Panaji,Furniture,Furnishings,Basic Furnishings 164,Standard Class,2,3924.2,0.25,5886.3,3621.76,2264.54,Pending,Returned,5886.3,False
ORD-2024-10408,2024-05-12,2024-05-13,CUST-8520,Rahul Verma,Corporate,West,Goa,Panaji,Office Supplies,Labels,Smart Labels 261,Second Class,3,2644.55,0.0,7933.65,5698.42,2235.23,Paid,Completed,7933.65,False
ORD-2025-10409,2025-08-01,2025-08-03,CUST-5036,Sneha Kapoor,Consumer,West,Maharashtra,Mumbai,Furniture,Chairs,Max Chairs 765,First Class,4,1773.46,0.0,7093.84,4587.49,2506.35,Failed,Returned,7093.84,False
ORD-2025-10410,2025-02-13,2025-02-15,CUST-7721,Karan Malhotra,Consumer,East,Assam,Guwahati,Technology,Accessories,Pro Accessories 686,Same Day,1,3025.46,0.25,2269.1,1593.59,675.51,Refunded,Returned,2269.1,False
ORD-2024-10411,2024-04-12,2024-04-20,CUST-9495,Diya Patel,Consumer,West,Goa,Panaji,Furniture,Tables,Smart Tables 100,First Class,9,1302.61,0.2,9378.79,6774.48,2604.31,Paid,Completed,9378.79,False
ORD-2025-10412,2025-08-23,2025-08-28,CUST-2855,Arjun Bose,Home Office,West,Rajasthan,Udaipur,Furniture,Tables,Basic Tables 615,First Class,1,4167.81,0.2,3334.25,2768.77,565.48,Failed,Returned,3334.25,False
ORD-2024-10413,2024-01-22,2024-01-30,CUST-4329,Isha Nair,Corporate,South,Karnataka,Bengaluru,Furniture,Chairs,Basic Chairs 790,Same Day,1,2111.39,0.25,1583.54,1014.19,569.35,Paid,Completed,1583.54,False
ORD-2025-10414,2025-08-13,2025-08-17,CUST-5094,Neha Gupta,Home Office,West,Madhya Pradesh,Indore,Technology,Accessories,Smart Accessories 226,Second Class,8,1918.23,0.0,15345.84,10735.33,4610.51,Pending,Cancelled,15345.84,False
ORD-2024-10415,2024-08-29,2024-08-30,CUST-4194,Arjun Bose,Home Office,East,Assam,Guwahati,Office Supplies,Storage,Max Storage 692,First Class,4,2484.08,0.05,9439.5,5519.39,3920.11,Paid,Completed,9439.5,False
ORD-2024-10416,2024-01-25,2024-01-27,CUST-7087,Aarav Sharma,Corporate,South,Karnataka,Bengaluru,Office Supplies,Storage,Basic Storage 684,Same Day,7,1727.26,0.15,10277.2,7906.5,2370.7,Paid,Returned,10277.2,False
ORD-2025-10417,2025-01-08,2025-01-16,CUST-7608,Neha Gupta,Consumer,South,Telangana,Hyderabad,Furniture,Furnishings,Smart Furnishings 152,First Class,8,638.95,0.25,3833.7,2886.35,947.35,Paid,Completed,3833.7,False
ORD-2025-10418,2025-01-29,2025-02-05,CUST-5269,Mira Das,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Art,Max Art 736,First Class,6,3863.0,0.2,18542.4,11193.75,7348.65,Paid,Completed,18542.4,False
ORD-2024-10419,2024-11-09,2024-11-17,CUST-7925,Sneha Kapoor,Corporate,East,Odisha,Bhubaneswar,Technology,Copiers,Elite Copiers 971,Standard Class,6,3660.4,0.0,21962.4,15331.99,6630.41,Failed,Cancelled,21962.4,False
ORD-2025-10420,2025-09-26,2025-09-30,CUST-6552,Sneha Kapoor,Home Office,North,Haryana,Gurugram,Technology,Phones,Classic Phones 940,Same Day,2,688.83,0.05,1308.78,843.0,465.78,Paid,Completed,1308.78,False
ORD-2025-10421,2025-03-18,2025-03-19,CUST-7131,Isha Nair,Corporate,South,Tamil Nadu,Chennai,Technology,Machines,Pro Machines 579,Standard Class,2,1209.99,0.25,1814.99,1120.06,694.93,Pending,Cancelled,1814.98,False
ORD-2025-10422,2025-06-14,2025-06-19,CUST-2779,Rohan Mehta,Small Business,North,Delhi,New Delhi,Office Supplies,Binders,Elite Binders 943,Same Day,3,1037.45,0.2,2489.88,1707.52,782.36,Pending,Returned,2489.88,False
ORD-2025-10423,2025-09-03,2025-09-06,CUST-6077,Kabir Singh,Consumer,West,Madhya Pradesh,Indore,Technology,Copiers,Elite Copiers 474,Same Day,7,688.85,0.15,4098.66,2678.06,1420.6,Paid,Completed,4098.66,False
ORD-2024-10424,2024-02-20,2024-02-27,CUST-6169,Diya Patel,Consumer,South,Kerala,Kochi,Technology,Accessories,Prime Accessories 236,First Class,9,3779.31,0.2,27211.03,17940.43,9270.6,Paid,Completed,27211.03,False
ORD-2024-10425,2024-06-26,2024-06-29,CUST-8904,Neha Gupta,Corporate,North,Punjab,Ludhiana,Technology,Phones,Prime Phones 881,Standard Class,8,804.52,0.0,6436.16,4263.83,2172.33,Paid,Completed,6436.16,False
ORD-2024-10426,2024-09-26,2024-09-27,CUST-9586,Isha Nair,Home Office,North,Delhi,New Delhi,Office Supplies,Labels,Pro Labels 903,First Class,2,1065.69,0.1,1918.24,1373.52,544.72,Refunded,Cancelled,1918.24,False
ORD-2024-10427,2024-06-30,2024-07-01,CUST-5431,Aditi Sen,Consumer,North,Haryana,Gurugram,Technology,Copiers,Max Copiers 402,Same Day,8,3756.66,0.1,27047.95,18431.33,8616.62,Paid,Completed,27047.95,False
ORD-2025-10428,2025-04-22,2025-04-24,CUST-8843,Isha Nair,Corporate,East,Jharkhand,Ranchi,Technology,Accessories,Prime Accessories 419,Standard Class,9,2939.44,0.0,26454.96,17630.25,8824.71,Paid,Completed,26454.96,False
ORD-2025-10429,2025-03-15,2025-03-22,CUST-7626,Karan Malhotra,Small Business,East,West Bengal,Kolkata,Technology,Phones,Elite Phones 488,Same Day,2,1235.93,0.25,1853.89,1101.23,752.66,Pending,Cancelled,1853.9,False
ORD-2025-10430,2025-03-01,2025-03-08,CUST-8562,Neha Gupta,Home Office,North,Rajasthan,Jaipur,Technology,Copiers,Prime Copiers 109,Same Day,8,2943.1,0.25,17658.6,13842.48,3816.12,Paid,Completed,17658.6,False
ORD-2024-10431,2024-08-30,2024-09-02,CUST-2732,Neha Gupta,Small Business,North,Haryana,Gurugram,Office Supplies,Paper,Max Paper 576,Second Class,1,4320.84,0.15,3672.71,2714.23,763.38,Paid,Completed,3672.71,False
ORD-2024-10432,2024-02-10,2024-02-13,CUST-3989,Karan Malhotra,Home Office,West,Goa,Panaji,Technology,Machines,Max Machines 412,Same Day,2,4118.45,0.25,6177.67,4520.75,1656.92,Paid,Completed,6177.67,False
